audio_file|text
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2893/139310/2893_139310_000037_000015.wav|A monstrous black banner jerked its way to the right.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5514/19193/5514_19193_000035_000000.wav|"""I'm filling my basket, citizen."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1578/140045/1578_140045_000038_000000.wav|"""Because I was talking about 'household tasks' in the sentence before, and it IS one of my household tasks."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4214/7146/4214_7146_000028_000027.wav|Marilla turned red as fire but she never said a word--then.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1992/141719/1992_141719_000012_000010.wav|The fourth Combatant catch'd hold of his Left Leg, and unhors'd him again.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3982/182255/3982_182255_000014_000002.wav|Not merely different in the matter of graft, but different, so Mr. Newberry said, in the calibre of the men.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2007/132570/2007_132570_000009_000000.wav|'Holy Saints!' exclaimed Annette, 'how can I help it!
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8975/270782/8975_270782_000014_000008.wav|Impatient waiting for the death of the father grows to heights approximating tragedy in the case of a successor to the throne.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4830/25904/4830_25904_000004_000003.wav|So I threw him some fresh clover, and went on to the pelicans.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/311/124404/311_124404_000002_000001.wav|It was my design to comprise in it all that, before I set myself to write it, I thought I knew of the nature of material objects.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2952/410/2952_410_000020_000002.wav|The night was beautiful: there was no cloud in the sky: there was no wind; and the strong moonlight threw down sharp black shadows of foliage, and glittered on the dews of the garden.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5049/25947/5049_25947_000048_000001.wav|"""Why, this is just like getting money from home."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6454/107462/6454_107462_000017_000001.wav|"'Twas Herself should have got it, and Herself alone!""..."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4813/248641/4813_248641_000009_000000.wav|In the first place, they are well attended.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2002/139469/2002_139469_000022_000002.wav|To give up their pleasure-grounds to the agriculturist, to diminish sensibly the number of horses kept for the purposes of luxury throughout the country, were means obvious, but unpleasing.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8465/246943/8465_246943_000004_000000.wav|She started when she saw him: some change had passed on him since the morning!
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2092/145706/2092_145706_000036_000001.wav|But the two brothers had grown quite green with envy, and only declared the more that Ferko was nothing but a wicked magician.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1963/142393/1963_142393_000015_000000.wav|What was she thinking of as she wound up the hill?
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8468/286673/8468_286673_000012_000001.wav|He was sure his mother was going to scold the other Turtle children for leaving him.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1737/142397/1737_142397_000030_000001.wav|From forth the vestry window projected two small legs, gyrating, hungry for foothold, with larceny--not to say sacrilege--in their every wriggle: a godless sight for a supporter of the Establishment.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1455/138263/1455_138263_000023_000000.wav|"""And I answer in the negative,"" continued Barbicane."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/911/128684/911_128684_000020_000001.wav|The beauty of a thing or its value is no force that can be plotted in a polygon of compositions, nor does its 'use' or 'significance' affect in the minutest degree its vicissitudes or destiny at the hands of physical nature.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3857/182317/3857_182317_000015_000007.wav|If he once became a conscious user of tools he would of course go much further.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1116/132847/1116_132847_000037_000000.wav|'A man would be mad indeed to refuse such an offer.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8838/298546/8838_298546_000010_000002.wav|His conscience gave him no concern upon the subject.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4397/15678/4397_15678_000002_000004.wav|A little of everything in the woods is stuck fast to these loggers, and their trousers grow constantly thicker with age.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/730/359/730_359_000006_000006.wav|What did their tears imply?
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3168/173565/3168_173565_000020_000004.wav|All the powers of his mind were more active and clearer than ever, but they acted apart from his will.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2910/131096/2910_131096_000039_000002.wav|Psyche, then, is the human soul, which is purified by sufferings and misfortunes, and is thus prepared for the enjoyment of true and pure happiness.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/298/126790/298_126790_000065_000000.wav|"""If them lights he spoke of were what was called northern lights in these parts?"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2911/7601/2911_7601_000005_000014.wav|So you see he would have been a very profound old man, indeed, to suspect that every night, just at twelve, I looked in upon him while he slept.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7780/274562/7780_274562_000008_000018.wav|It remains for a more profound analysis than the world has yet seen, fully to investigate and express them.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1867/154075/1867_154075_000051_000001.wav|"I imagine that name fits you. Now tell me the story of why you came to this house; of course it wasn't to see a girl!"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5390/24512/5390_24512_000000_000002.wav|They were looking for an earthly king, and the beautiful words spoken by the ancient prophets had no meaning to them.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3526/176653/3526_176653_000014_000000.wav|The steady eyes leaped angrily, but there was still no answer, and he bent to take the fish off his hook, put on a fresh minnow, turned his back and tossed it into the pool.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4014/186175/4014_186175_000055_000000.wav|He opened his left hand.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5778/12761/5778_12761_000013_000005.wav|We repeated our shouts for Mr. Preuss; and this time we were gratified with an answer.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2691/156755/2691_156755_000003_000000.wav|She anticipated the coming event with interest and pleasure, because the prolonged and brilliant festivities would afford her an opportunity to display her fancy and talent in butter modelling.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7511/102420/7511_102420_000028_000000.wav|"""Why, mamma,"" she said, ""I had to look; he has swallowed something that won't go either up or down, and I'm 'fraid he'll choke."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5750/100289/5750_100289_000040_000001.wav|Others think differently; and, as a matter of fact, a Washington office has been opened and much attention paid to governmental affairs.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5163/39921/5163_39921_000015_000000.wav|"""You haven't any proof that it is really them, Mary,"" objected her husband, ""and you shouldn't make reckless accusations before folks."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4481/17499/4481_17499_000061_000000.wav|Mrs. Merrick held up her hands in horror.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8629/261140/8629_261140_000017_000001.wav|This feeling was shared by others, and a reaction set in in Frederick's favour, which even affected the officials who were conducting the inquiry.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6529/62554/6529_62554_000040_000000.wav|"""Do you think that is useful?"" asked the engineer."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5104/33406/5104_33406_000015_000003.wav|When the drinking-horns had been filled and emptied, Eric pulled himself up and smiled and shouted out so that the great room was full of his big voice:
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/198/209/198_209_000005_000006.wav|At length, however, he did look towards her, and he bowed--but such a bow!
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3112/9555/3112_9555_000025_000006.wav|Once I made a futile attempt for a scholarship at Trinity, Oxford,--but failed again.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8770/295463/8770_295463_000039_000001.wav|The fact that the President was speaking was sufficient, no matter what he said.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4195/186237/4195_186237_000053_000000.wav|"""Couldn't we get him a job?"" asked Patsy, wistfully."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2289/152258/2289_152258_000024_000001.wav|People came from distant parts of Arabia and from neighboring countries to hear him.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1363/139304/1363_139304_000012_000002.wav|For a moment it resisted his hand, bending outward like a distended bladder, then it broke with a slight report and vanished--a pricked bubble.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7190/90542/7190_90542_000003_000001.wav|He was often as astonished at my acumen in following a clew as I was at his marvelous theories, which seemed so absurd to begin with yet proved correct in the end.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5393/19219/5393_19219_000047_000033.wav|I am no longer Royalist except towards that royalty.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2159/179154/2159_179154_000012_000006.wav|He stood there, stooping, eyes set, and vacant, fast asleep.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1088/129236/1088_129236_000011_000000.wav|In the noon and the afternoon of life we still throb at the recollection of days when happiness was not happy enough, but must be drugged with the relish of pain and fear; for he touched the secret of the matter who said of love,--
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/150/126112/150_126112_000002_000006.wav|They bore her across to the stone where they had already placed a little boat for her.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8108/280354/8108_280354_000005_000005.wav|He would go down to the Lower World and seek her among the dead, and try whether any prayer or persuasion could move Pluto to restore his beloved.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6836/61803/6836_61803_000046_000000.wav|No one speaks, or in any way attempts interruption.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5703/47212/5703_47212_000043_000000.wav|"""By all means,"" said Lady Ruth."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5022/29411/5022_29411_000078_000000.wav|"""Is the cause there?"" I asked."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/332/128985/332_128985_000008_000005.wav|He was a typical pirate.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/587/54108/587_54108_000043_000000.wav|"""Allow me,"" he said, placing his hand upon the oars."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8095/274345/8095_274345_000028_000001.wav|The last parliament of James, amidst all their joy and festivity, had given him a supply very disproportioned to his demand, and to the occasion.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8014/112602/8014_112602_000009_000000.wav|A very common article of dress was a large cloak, generally without sleeves, varying in length, but commonly covering the whole person from the shoulders down.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/200/126784/200_126784_000088_000002.wav|The trooper rose instantly from the table, exclaiming,--
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8609/262281/8609_262281_000010_000000.wav|"""And these?"" said Constance, touching the curl-papers."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7794/295947/7794_295947_000037_000003.wav|At last, when calamity attacked your house, I thought I might be of use to you.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1183/133256/1183_133256_000026_000000.wav|Golden Rule Hair Restorative simply invigorates the roots--waking them up--toning them up--rejuvenating them until they are rendered lively and vigorous as in youth, The obvious result is that the growth of the hair is promoted.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1263/141777/1263_141777_000011_000006.wav|Grotesque, alien and terrifying, it made no hostile move.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4297/13006/4297_13006_000007_000003.wav|"If he did not mean you to choose for yourself, why didn't he keep a closer look-out?"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2196/170379/2196_170379_000011_000003.wav|Others agree that it is a transference process, but that it is more of an extension of the subject's own psychic processes which is enlarged to include the voice of the hypnotist or his own thoughts or voice.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3607/29116/3607_29116_000030_000000.wav|"""He will help us, I suppose?"
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8312/279791/8312_279791_000039_000002.wav|The obedient pigeons did so, flying day and night till they reached the city gates; when the queen dismissed them with a sweet kiss, which was worth more than her crown.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/125/121124/125_121124_000046_000001.wav|"""Yes,"" he answered, ""if a fortune brings consolation, I ought to be consoled; I am rich."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6818/76332/6818_76332_000021_000001.wav|"""That is--no, the house is empty, except just--just to-day!"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2989/138028/2989_138028_000051_000001.wav|"The arch wag Samson came forward, and embracing him as he had done before, said with a loud voice, ""O flower of knight-errantry!"
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1553/140047/1553_140047_000022_000000.wav|"""Does color make you sort of dizzy?"" asked Rebecca."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1447/17506/1447_17506_000055_000001.wav|"""I'm told it's a proper place to buy silk stockings and inlaid wood-work."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7367/86737/7367_86737_000121_000006.wav|Only their wish to see each other had become a necessity, and they would have preferred death to a day's separation.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5463/39174/5463_39174_000071_000000.wav|When they were again in the pony-carriage, behind the impatient Puck, and were well away from the door, Fanny was the first to speak.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/201/122255/201_122255_000007_000002.wav|I must needs own that there are those of my band can handle a seven-foot staff more deftly than I; yet no man in all Nottinghamshire can draw gray goose shaft with my fingers.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6476/57446/6476_57446_000059_000002.wav|"I will not take a fraction less than a hundred; and if I cannot get them I will report the whole matter at once."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/254/145458/254_145458_000015_000001.wav|Like every artist worth consideration, he had no recipe.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2518/154826/2518_154826_000006_000001.wav|They will not be back for some time yet, and, when they come, will not think to search closely for us hereabouts; but that we cannot risk, and must get clear away.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5789/70653/5789_70653_000015_000000.wav|Her husband, she said, had come up to his bedroom about his usual hour for retiring on the Sunday night.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4406/16882/4406_16882_000024_000000.wav|The occasion (as I thought) of their moving at this time was the English army, it being near and following them.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/32/21631/32_21631_000033_000000.wav|Mr. Crow paused and looked at Brownie Beaver out of the corner of his eye.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4859/26870/4859_26870_000018_000000.wav|From the time of his marriage Sonya had lived in his house.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1743/142912/1743_142912_000002_000000.wav|"""My fighting cousin and my handsomest cousin arrived together yesterday, and now our family is very well represented in the Old Orchard,"" said Chebec proudly."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/446/123501/446_123501_000036_000004.wav|Evidently he feared that were I to be really frightened again I might jump entirely out of the landscape.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/831/130746/831_130746_000049_000000.wav|The two black figures in the broken light were silent for a space.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/909/131041/909_131041_000012_000002.wav|But the precautions which have been so happily concerted in the system under consideration, promise an effectual security against this mischief.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4853/29413/4853_29413_000026_000001.wav|"""I didn't dare speak to you about it; you wouldn't have believed me."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/26/495/26_495_000029_000001.wav|The last was esteemed a pretty high bill; but after this we found the bills successively increasing as follows:--
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6209/34601/6209_34601_000096_000078.wav|From time to time a ray of morning or a glass of gin, and that is what we call happiness!
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/302/123504/302_123504_000016_000000.wav|As I delivered the blow a low laugh rang out behind me, and, turning, I beheld Tars Tarkas, Sola, and three or four warriors standing in the doorway of the chamber.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/669/129074/669_129074_000003_000002.wav|She picketed her steed, hung up her weapons, and warmed herself comfortably by his fire.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5867/48852/5867_48852_000008_000005.wav|I hated him ollays; I did indeed, Mr. John, from the first moment when he used to be nigging away at them foutry balls, knocking them in among the rhododendrons, as though there weren't no flower blossoms for next year.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7278/246956/7278_246956_000004_000007.wav|Yet there was a human soul crying out after its birthright.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/211/122442/211_122442_000067_000001.wav|"When I am happy, I wish all the world to be so; but it appears that is not possible."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/229/130880/229_130880_000055_000000.wav|"""Sir, just what is a pearl exactly?"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5561/39621/5561_39621_000053_000000.wav|"""At first the general would not receive me."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7059/77900/7059_77900_000010_000000.wav|"""I didn't know that people took part in theatricals for that, Annie."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/625/132118/625_132118_000006_000009.wav|Why had not the brown of his eyes crushed out and killed the blue?--for brown were his father's eyes, and his father's father's.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/226/122538/226_122538_000016_000001.wav|It was from the doctor.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3235/28452/3235_28452_000011_000000.wav|All this time I longed to get away.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/89/218/89_218_000004_000005.wav|I will look into it--cost me what it may, I will look into it--and directly too--by daylight.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3983/5331/3983_5331_000025_000000.wav|Barbara sat down again, but her manner was hurried and nervous.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2416/152139/2416_152139_000070_000000.wav|"""Yes, there's a way, Carling,"" he said grimly."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8419/286676/8419_286676_000010_000001.wav|"""It must be dreadfully hot for the shore people,"" she said."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5322/7678/5322_7678_000006_000028.wav|'And is it worth while living for oneself,' thought he, 'when at any moment you may die, and die without having done any good, and so that no one will know of it?' He went in the direction where he fancied the village lay.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7635/105409/7635_105409_000077_000000.wav|"""Ah! by-the-bye! where is the Jew?"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7302/86814/7302_86814_000006_000000.wav|"""He looks like a big-bug,"" said another; ""dresses in fine style."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4160/11550/4160_11550_000038_000001.wav|To-night I shall answer him.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8088/284756/8088_284756_000080_000000.wav|He picked up a weird, hastily built contrivance composed of two semi-circular pieces of spring brass, crossed at right angles.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4018/107312/4018_107312_000046_000001.wav|"If you will take a dish of tea with us to-morrow, we expect some friends."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3947/13262/3947_13262_000019_000010.wav|One thing I have found out.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1502/122615/1502_122615_000035_000002.wav|One had never been known to follow the chase in vain; another had been indefatigable on the trail of their enemies.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7113/86041/7113_86041_000050_000004.wav|They shall provide me with bride-maidens too.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/405/130895/405_130895_000003_000002.wav|Next to me my two companions were getting tipsy on the fresh oxygen particles. Poor souls who have suffered from long starvation mustn't pounce heedlessly on the first food given them.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7402/90848/7402_90848_000033_000000.wav|"""No,"" said the sailors, ""but we are going to the Isles of Iron; suppose you go with us."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/696/93314/696_93314_000005_000013.wav|But always the morning brought strength to keep to his resolution.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7264/92314/7264_92314_000011_000000.wav|Another clamours for the elimination of enemy financial power in the affairs of this country, and yet says not a word upon the auditing of the secret Party Funds!
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/39/121914/39_121914_000029_000000.wav|"""But you must have found it very damp and dirty."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7078/271888/7078_271888_000058_000000.wav|Spring came and went, but I saw very little of Dick.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/40/121026/40_121026_000227_000001.wav|Dantes listened, and plainly distinguished the approaching steps of the jailer.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3807/4923/3807_4923_000029_000000.wav|The answer came pat to the question.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7067/76048/7067_76048_000065_000004.wav|We don't get enough to do.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1841/159771/1841_159771_000041_000001.wav|It was hard to follow his cousin through the winding galleries beneath the snow.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5339/14134/5339_14134_000013_000003.wav|Certain circumstances were mentioned regarding the transactions between the Fosters and this manufacturer, which could be known only to those who were in the confidence of one or the other; and to the Fosters the man was, as has been said, a perfect stranger.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3240/131232/3240_131232_000031_000000.wav|"He found that the snails had appeared after the rain: that ""astonished rustics had jumped to the conclusion that they had fallen."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2136/5147/2136_5147_000025_000000.wav|She shook her head languidly, her elbow resting on the chair, and three finger-tips supporting her forehead, and then she made a little sigh, looking down from the corners of her eyes, in an interesting dejection.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2391/145015/2391_145015_000022_000001.wav|It was appropriated to solid food, rather than to flowers, fruits, and decorations.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6848/76049/6848_76049_000024_000007.wav|It was the good men of Bristol, by the bye, with their trade from Africa to America, who gave you your colour problem.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8630/305213/8630_305213_000013_000000.wav|It was the same with geometry, music, every science he took up.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5808/54425/5808_54425_000063_000001.wav|"Oh, don't look at me like that."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2843/152918/2843_152918_000000_000006.wav|As I went in, I could descry Wisting a little way off kneeling on the ground, and engaged in the manufacture of cutlets.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/60/121082/60_121082_000022_000000.wav|"""How does that annoy you?"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8747/293952/8747_293952_000053_000000.wav|"""I have met him once."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6531/61334/6531_61334_000049_000002.wav|Ahaziah endeavoured to conceal himself in Samaria, but was slain also.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6272/70171/6272_70171_000038_000001.wav|We parted with many a kiss and shake of the hand and last words.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/87/121553/87_121553_000089_000000.wav|Whence, if thou notest this and what I said, A regal prudence is that peerless seeing In which the shaft of my intention strikes.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6415/100596/6415_100596_000007_000003.wav|"""It's a popular organization, isn't it?"
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4640/19187/4640_19187_000023_000003.wav|"The light of torches resembles the wisdom of cowards; it gives a bad light because it trembles."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/83/11691/83_11691_000076_000002.wav|What devotion it showed if he came to her even now--in his present state of bad health! She was in trouble: enchanters, wizards, what-nots.
